gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT03/1853074,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853074?gameHash=11977911b7998777&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 16:57:14,2,11.09,6,Red,top,Delitto,unknown team,Gangplank,Gnar,Rumble,Xin Zhao,Braum,Ornn,2050,0,2,5,7,12,18,0,0,0,0,1,0,1,0,0.3512,0.8780,,,,,,,,,,,,,,,,,,,,,,,,0,0,19522,571.3756,0.319703,755.9707,522.9659,20,0.5854,7,0.2049,9,54,1.5805,14560,10102,295.6683,0.266098,14755,,306,286,20,13,4,8.9561,3783,5197,87,2618,4193,52,1165,1004,35,1,1,0,0,0,1,5689,7432,131,4423,7244,97,1266,188,34,1,3,2,0,2,1
ESPORTSTMNT03/1853074,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853074?gameHash=11977911b7998777&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 16:57:14,2,11.09,7,Red,jng,CrazyRabbit,unknown team,Nidalee,Gnar,Rumble,Xin Zhao,Braum,Ornn,2050,0,1,4,4,12,18,0,0,0,0,1,0,1,0,0.3512,0.8780,,,,,,,,,,,,,,,,,,,,,,,,0,0,9405,275.2683,0.154021,953.3561,557.3854,6,0.1756,26,0.7610,4,63,1.8439,10471,6013,175.9902,0.158393,9385,,223,39,184,137,14,6.5268,2938,3076,62,3655,4301,82,-717,-1225,-20,0,1,2,1,1,0,4487,5360,105,5948,6894,115,-1461,-1534,-10,0,1,2,3,1,0
ESPORTSTMNT03/1853074,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853074?gameHash=11977911b7998777&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 16:57:14,2,11.09,8,Red,mid,Deepe,unknown team,Syndra,Gnar,Rumble,Xin Zhao,Braum,Ornn,2050,0,2,3,4,12,18,0,0,0,0,0,0,0,0,0.3512,0.8780,,,,,,,,,,,,,,,,,,,,,,,,0,0,14242,416.8390,0.233235,295.1122,143.6488,21,0.6146,4,0.1171,9,47,1.3756,11494,7036,205.9317,0.185339,11275,,243,231,12,8,4,7.1122,3182,4370,71,3493,4170,77,-311,200,-6,1,0,0,1,0,0,4962,7339,122,5506,6944,129,-544,395,-7,1,0,0,1,0,0
ESPORTSTMNT03/1853074,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853074?gameHash=11977911b7998777&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 16:57:14,2,11.09,9,Red,bot,goldento4st,unknown team,Kai'Sa,Gnar,Rumble,Xin Zhao,Braum,Ornn,2050,0,6,4,1,12,18,0,0,0,0,1,0,1,0,0.3512,0.8780,,,,,,,,,,,,,,,,,,,,,,,,0,1,12504,365.9707,0.204772,472.9756,331.3463,13,0.3805,15,0.4390,4,56,1.6390,15744,11286,330.3220,0.297284,15750,,342,338,4,4,0,10.0098,3579,3334,92,3117,3109,81,462,225,11,0,1,0,0,1,1,6225,5877,146,4704,4746,119,1521,1131,27,2,1,0,0,1,2
ESPORTSTMNT03/1853074,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853074?gameHash=11977911b7998777&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 16:57:14,2,11.09,10,Red,sup,iLevi,unknown team,Rell,Gnar,Rumble,Xin Zhao,Braum,Ornn,2050,0,1,2,8,12,18,0,0,0,0,1,1,0,0,0.3512,0.8780,,,,,,,,,,,,,,,,,,,,,,,,0,0,5390,157.7561,0.0882695,306.0585,472.9756,51,1.4927,7,0.2049,17,84,2.4585,7984,3526,103.2000,0.0928856,7025,,33,33,0,0,0,0.9659,2613,2742,15,2292,2985,17,321,-243,-2,1,0,0,0,2,1,3777,3834,24,3364,4439,26,413,-605,-2,1,2,0,0,3,2
ESPORTSTMNT03/1853074,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853074?gameHash=11977911b7998777&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 16:57:14,2,11.09,100,Blue,team,,CowBoySquad Imperials Esports,,Thresh,Gwen,Tristana,Vladimir,,2050,1,18,12,41,18,12,1,0,0,0,0,,,,0.5268,0.8780,0,4,1,4,1,0,0,3,1,,0,0,1,2,0,0,0,1,1,7,3,1,1,1,0,56427,1651.5220,,2697.5122,2632.8878,104,3.0439,40,1.1707,32,241,7.0537,60093,37805,1106.4878,,51300,-0.125856,,821,239,151,18,31.0244,15175,18758,309,16095,18719,327,-920,39,-18,2,4,3,3,3,2,23945,30267,486,25140,29842,528,-1195,425,-42,4,7,5,5,7,4
ESPORTSTMNT03/1853074,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853074?gameHash=11977911b7998777&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 16:57:14,2,11.09,200,Red,team,,unknown team,,Gnar,Rumble,Xin Zhao,Braum,Ornn,2050,0,12,18,24,12,18,0,0,0,0,1,,,,0.3512,0.8780,1,1,4,1,4,0,1,0,0,,0,0,0,0,2,1,1,0,0,3,7,0,0,0,1,61063,1787.2098,,2783.4732,2028.3220,111,3.2488,59,1.7268,43,304,8.8976,60253,37965,1111.1707,,58190,0.125856,,927,220,162,22,33.5707,16095,18719,327,15175,18758,309,920,-39,18,3,3,2,2,4,3,25140,29842,528,23945,30267,486,1195,-425,42,5,7,4,4,7,5
ESPORTSTMNT06/1720949,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1720949?gameHash=ae0f9baa3fedbbb2,MSI,2021,,0,2021-05-18 17:28:04,1,11.09,1,Blue,top,Armut,MAD Lions,Jayce,Renekton,Udyr,Thresh,Malphite,Nautilus,2191,0,1,10,6,15,30,0,0,0,0,1,0,1,0,0.4108,1.2323,,,,,,,,,,,,,,,,,,,,,,,,0,1,15419,422.2455,0.16844,589.2652,391.8485,19,0.5203,12,0.3286,7,65,1.7800,13236,8491,232.5240,0.200316,13175,,269,253,16,6,0,7.3665,3776,4495,65,3465,4311,73,311,184,-8,1,3,2,1,1,3,5373,6515,108,6296,7740,122,-923,-1225,-14,1,4,5,3,2,3
ESPORTSTMNT06/1720949,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1720949?gameHash=ae0f9baa3fedbbb2,MSI,2021,,0,2021-05-18 17:28:04,1,11.09,2,Blue,jng,Elyoya,MAD Lions,Rumble,Renekton,Udyr,Thresh,Malphite,Nautilus,2191,0,6,3,4,15,30,1,0,0,0,1,1,0,0,0.4108,1.2323,,,,,,,,,,,,,,,,,,,,,,,,0,0,23738,650.0593,0.259318,653.6194,586.9101,8,0.2191,10,0.2738,7,35,0.9585,13350,8605,235.6458,0.203006,12175,,224,54,170,111,26,6.1342,3605,3565,60,3724,3982,65,-119,-417,-5,2,1,1,2,0,0,5624,5665,98,6281,6918,96,-657,-1253,2,2,2,1,5,3,0
ESPORTSTMNT06/1720949,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1720949?gameHash=ae0f9baa3fedbbb2,MSI,2021,,0,2021-05-18 17:28:04,1,11.09,3,Blue,mid,Humanoid,MAD Lions,Lucian,Renekton,Udyr,Thresh,Malphite,Nautilus,2191,0,4,6,5,15,30,0,0,0,0,0,0,0,0,0.4108,1.2323,,,,,,,,,,,,,,,,,,,,,,,,0,0,24145,661.2049,0.263764,554.4318,287.4578,13,0.3560,14,0.3834,2,34,0.9311,16417,11672,319.6349,0.275363,14750,,321,283,38,24,11,8.7905,4147,5084,92,3032,3798,76,1115,1286,16,2,0,0,0,0,1,7810,7644,140,5416,6615,128,2394,1029,12,2,1,1,1,1,1
ESPORTSTMNT06/1720949,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1720949?gameHash=ae0f9baa3fedbbb2,MSI,2021,,0,2021-05-18 17:28:04,1,11.09,4,Blue,bot,Carzzy,MAD Lions,Xayah,Renekton,Udyr,Thresh,Malphite,Nautilus,2191,0,2,5,3,15,30,0,0,0,0,0,0,0,0,0.4108,1.2323,,,,,,,,,,,,,,,,,,,,,,,,0,1,20168,552.2958,0.220319,470.5249,189.7490,11,0.3012,10,0.2738,1,33,0.9037,14670,9925,271.7937,0.234147,14725,,345,321,24,16,0,9.4477,3290,3197,86,3386,3471,93,-96,-274,-7,0,1,0,0,0,0,5145,4951,121,4794,5139,121,351,-188,0,1,1,2,0,1,1
ESPORTSTMNT06/1720949,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1720949?gameHash=ae0f9baa3fedbbb2,MSI,2021,,0,2021-05-18 17:28:04,1,11.09,5,Blue,sup,Kaiser,MAD Lions,Rakan,Renekton,Udyr,Thresh,Malphite,Nautilus,2191,0,2,6,7,15,30,0,0,0,0,0,0,0,0,0.4108,1.2323,,,,,,,,,,,,,,,,,,,,,,,,0,0,8070,220.9950,0.0881582,409.3747,391.1639,80,2.1908,21,0.5751,29,113,3.0945,8440,3695,101.1867,0.0871677,7675,,26,26,0,0,0,0.7120,2277,2646,3,2084,2433,15,193,213,-12,0,1,0,0,0,1,3744,4181,12,3118,3357,16,626,824,-4,1,2,0,0,3,2
ESPORTSTMNT06/1720949,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1720949?gameHash=ae0f9baa3fedbbb2,MSI,2021,,0,2021-05-18 17:28:04,1,11.09,6,Red,top,Fudge,Cloud9,Irelia,Varus,Lee Sin,Senna,Wukong,Leona,2191,1,10,3,9,30,15,1,0,0,0,0,0,0,1,0.8215,1.2323,,,,,,,,,,,,,,,,,,,,,,,,1,0,18263,500.1278,0.245009,795.1164,816.9694,20,0.5477,8,0.2191,11,55,1.5062,18032,13287,363.8613,0.273284,17475,,321,298,23,14,4,8.7905,3465,4311,73,3776,4495,65,-311,-184,8,1,1,3,1,3,2,6296,7740,122,5373,6515,108,923,1225,14,3,2,3,1,4,5
ESPORTSTMNT06/1720949,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1720949?gameHash=ae0f9baa3fedbbb2,MSI,2021,,0,2021-05-18 17:28:04,1,11.09,7,Red,jng,Blaber,Cloud9,Morgana,Varus,Lee Sin,Senna,Wukong,Leona,2191,1,10,2,14,30,15,1,0,0,0,0,0,0,0,0.8215,1.2323,,,,,,,,,,,,,,,,,,,,,,,,0,0,23741,650.1415,0.3185,876.9420,588.1150,9,0.2465,13,0.3560,10,54,1.4788,14865,10120,277.1337,0.208145,13875,,222,42,180,104,42,6.0794,3724,3982,65,3605,3565,60,119,417,5,2,0,0,2,1,1,6281,6918,96,5624,5665,98,657,1253,-2,5,3,0,2,2,1
ESPORTSTMNT06/1720949,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1720949?gameHash=ae0f9baa3fedbbb2,MSI,2021,,0,2021-05-18 17:28:04,1,11.09,8,Red,mid,Perkz,Cloud9,Kalista,Varus,Lee Sin,Senna,Wukong,Leona,2191,1,5,4,9,30,15,0,0,0,0,0,0,0,0,0.8215,1.2323,,,,,,,,,,,,,,,,,,,,,,,,0,0,12196,333.9845,0.163617,603.8886,546.5723,39,1.0680,18,0.4929,4,81,2.2182,14919,10174,278.6125,0.209256,14500,,271,225,46,27,10,7.4213,3032,3798,76,4147,5084,92,-1115,-1286,-16,0,0,1,2,0,0,5416,6615,128,7810,7644,140,-2394,-1029,-12,1,1,1,2,1,1
ESPORTSTMNT06/1720949,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1720949?gameHash=ae0f9baa3fedbbb2,MSI,2021,,0,2021-05-18 17:28:04,1,11.09,9,Red,bot,Zven,Cloud9,Kai'Sa,Varus,Lee Sin,Senna,Wukong,Leona,2191,1,4,1,7,30,15,0,0,0,0,0,0,0,0,0.8215,1.2323,,,,,,,,,,,,,,,,,,,,,,,,1,0,14810,405.5682,0.198685,526.4172,342.1451,13,0.3560,6,0.1643,3,23,0.6298,15940,11195,306.5723,0.230256,14325,,362,334,28,16,4,9.9133,3386,3471,93,3290,3197,86,96,274,7,0,0,0,0,1,0,4794,5139,121,5145,4951,121,-351,188,0,0,1,1,1,1,2
ESPORTSTMNT06/1720949,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1720949?gameHash=ae0f9baa3fedbbb2,MSI,2021,,0,2021-05-18 17:28:04,1,11.09,10,Red,sup,Vulcan,Cloud9,Alistar,Varus,Lee Sin,Senna,Wukong,Leona,2191,1,1,5,16,30,15,0,0,0,0,0,0,0,0,0.8215,1.2323,,,,,,,,,,,,,,,,,,,,,,,,0,0,5530,151.4377,0.0741884,658.4391,1082.3825,66,1.8074,10,0.2738,22,105,2.8754,8589,3844,105.2670,0.0790591,8100,,28,28,0,0,0,0.7668,2084,2433,15,2277,2646,3,-193,-213,12,0,0,1,0,1,0,3118,3357,16,3744,4181,12,-626,-824,4,0,3,2,1,2,0
ESPORTSTMNT06/1720949,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1720949?gameHash=ae0f9baa3fedbbb2,MSI,2021,,0,2021-05-18 17:28:04,1,11.09,100,Blue,team,,MAD Lions,,Renekton,Udyr,Thresh,Malphite,Nautilus,2191,0,15,30,25,15,30,1,0,0,0,1,,,,0.4108,1.2323,0,1,4,1,4,0,0,1,0,,0,0,1,2,0,0,1,1,1,6,10,1,1,0,2,91540,2506.8005,,2677.2159,1847.1292,131,3.5874,67,1.8348,46,280,7.6677,66113,42387,1160.7576,,62500,-0.0883196,,937,248,157,37,32.4509,17095,18987,306,15691,17995,322,1404,992,-16,5,6,3,3,1,5,27696,28956,479,25905,29769,483,1791,-813,-4,7,10,9,9,10,7
ESPORTSTMNT06/1720949,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1720949?gameHash=ae0f9baa3fedbbb2,MSI,2021,,0,2021-05-18 17:28:04,1,11.09,200,Red,team,,Cloud9,,Varus,Lee Sin,Senna,Wukong,Leona,2191,1,30,15,55,30,15,2,0,0,0,0,,,,0.8215,1.2323,1,4,1,4,1,0,1,2,1,,0,0,0,0,2,1,1,1,0,10,6,0,0,2,0,74540,2041.2597,,3460.8033,3376.1844,147,4.0256,55,1.5062,50,318,8.7084,72345,48619,1331.4194,,68275,0.0883196,,927,277,161,60,32.9712,15691,17995,322,17095,18987,306,-1404,-992,16,3,1,5,5,6,3,25905,29769,483,27696,28956,479,-1791,813,4,9,10,7,7,10,9
ESPORTSTMNT03/1853082,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853082?gameHash=9b0a40e54292dc43&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 17:51:18,3,11.09,1,Blue,top,Aristochrate,CowBoySquad Imperials Esports,Cho'Gath,Thresh,Gwen,Tristana,Pyke,Malphite,1860,0,2,5,3,8,24,0,0,0,0,1,0,1,0,0.2581,1.0323,,,,,,,,,,,,,,,,,,,,,,,,0,0,10158,327.6774,0.199122,907.4516,1315.3226,14,0.4516,5,0.1613,5,29,0.9355,10902,6832,220.3871,0.25284,10975,,243,234,9,3,1,7.8387,3621,4675,77,3153,4511,63,468,164,14,1,1,1,0,1,1,5751,7326,125,5058,6835,100,693,491,25,2,3,1,1,2,2
ESPORTSTMNT03/1853082,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853082?gameHash=9b0a40e54292dc43&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 17:51:18,3,11.09,2,Blue,jng,Noxus,CowBoySquad Imperials Esports,Xin Zhao,Thresh,Gwen,Tristana,Pyke,Malphite,1860,0,1,6,2,8,24,0,0,0,0,1,1,0,0,0.2581,1.0323,,,,,,,,,,,,,,,,,,,,,,,,0,0,8677,279.9032,0.170091,917.0000,579.1935,6,0.1935,6,0.1935,6,25,0.8065,8551,4481,144.5484,0.165834,8350,,142,14,128,101,4,4.5806,3237,3603,60,3000,2913,51,237,690,9,1,0,0,1,0,1,4823,5520,88,4556,5186,92,267,334,-4,1,1,1,1,0,2
ESPORTSTMNT03/1853082,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853082?gameHash=9b0a40e54292dc43&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 17:51:18,3,11.09,3,Blue,mid,Ruso,CowBoySquad Imperials Esports,Malzahar,Thresh,Gwen,Tristana,Pyke,Malphite,1860,0,2,4,1,8,24,1,0,0,0,0,0,0,0,0.2581,1.0323,,,,,,,,,,,,,,,,,,,,,,,,0,0,13848,446.7097,0.271455,346.5484,220.4839,9,0.2903,6,0.1935,0,25,0.8065,10191,6121,197.4516,0.226528,9450,,206,189,17,14,0,6.6452,3005,4623,76,3050,4448,79,-45,175,-3,0,0,0,0,0,0,5549,7080,121,4911,7048,120,638,32,1,2,1,1,1,1,1
ESPORTSTMNT03/1853082,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853082?gameHash=9b0a40e54292dc43&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 17:51:18,3,11.09,4,Blue,bot,EUNE,CowBoySquad Imperials Esports,Jinx,Thresh,Gwen,Tristana,Pyke,Malphite,1860,0,2,4,4,8,24,0,0,0,0,0,0,0,0,0.2581,1.0323,,,,,,,,,,,,,,,,,,,,,,,,0,1,14408,464.7742,0.282432,374.6452,167.4839,12,0.3871,5,0.1613,3,26,0.8387,10950,6880,221.9355,0.254617,10825,,250,223,27,19,0,8.0645,3160,3609,81,3418,3678,89,-258,-69,-8,0,0,0,0,1,0,5335,6162,123,5008,5680,130,327,482,-7,1,4,0,0,3,1
ESPORTSTMNT03/1853082,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853082?gameHash=9b0a40e54292dc43&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 17:51:18,3,11.09,5,Blue,sup,SeMike,CowBoySquad Imperials Esports,Karma,Thresh,Gwen,Tristana,Pyke,Malphite,1860,0,1,5,5,8,24,0,0,0,0,0,0,0,0,0.2581,1.0323,,,,,,,,,,,,,,,,,,,,,,,,0,0,3923,126.5484,0.0769005,364.8710,191.5161,36,1.1613,8,0.2581,9,59,1.9032,6777,2707,87.3226,0.100181,6225,,39,39,0,0,0,1.2581,1977,2258,14,2340,2234,13,-363,24,1,0,0,1,1,0,0,3600,4103,23,3361,3745,18,239,358,5,1,4,1,1,2,1
ESPORTSTMNT03/1853082,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853082?gameHash=9b0a40e54292dc43&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 17:51:18,3,11.09,6,Red,top,Delitto,unknown team,Sion,Rumble,Morgana,Gnar,Lucian,Sylas,1860,1,2,2,17,24,8,0,0,0,0,0,0,0,1,0.7742,1.0323,,,,,,,,,,,,,,,,,,,,,,,,0,0,17381,560.6774,0.26046,595.3548,1869.9355,13,0.4194,8,0.2581,7,42,1.3548,11822,7752,250.0645,0.203678,10925,,198,188,10,6,1,6.3871,3153,4511,63,3621,4675,77,-468,-164,-14,0,1,1,1,1,1,5058,6835,100,5751,7326,125,-693,-491,-25,1,2,2,2,3,1
ESPORTSTMNT03/1853082,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853082?gameHash=9b0a40e54292dc43&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 17:51:18,3,11.09,7,Red,jng,CrazyRabbit,unknown team,Lee Sin,Rumble,Morgana,Gnar,Lucian,Sylas,1860,1,3,2,11,24,8,0,0,0,0,0,0,0,0,0.7742,1.0323,,,,,,,,,,,,,,,,,,,,,,,,0,0,6621,213.5806,0.0992178,930.8065,1053.7419,15,0.4839,7,0.2258,9,31,1.0000,10853,6783,218.8065,0.178219,9975,,178,24,154,107,4,5.7419,3000,2913,51,3237,3603,60,-237,-690,-9,1,0,1,1,0,0,4556,5186,92,4823,5520,88,-267,-334,4,1,0,2,1,1,1
ESPORTSTMNT03/1853082,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853082?gameHash=9b0a40e54292dc43&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 17:51:18,3,11.09,8,Red,mid,Deepe,unknown team,Akali,Rumble,Morgana,Gnar,Lucian,Sylas,1860,1,8,1,9,24,8,1,1,0,0,0,0,0,0,0.7742,1.0323,,,,,,,,,,,,,,,,,,,,,,,,0,0,18227,587.9677,0.273137,520.5806,492.3548,8,0.2581,7,0.2258,3,29,0.9355,12206,8136,262.4516,0.213768,10610,,193,178,15,5,9,6.2258,3050,4448,79,3005,4623,76,45,-175,3,0,0,0,0,0,0,4911,7048,120,5549,7080,121,-638,-32,-1,1,1,1,2,1,1
ESPORTSTMNT03/1853082,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853082?gameHash=9b0a40e54292dc43&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 17:51:18,3,11.09,9,Red,bot,goldento4st,unknown team,Kai'Sa,Rumble,Morgana,Gnar,Lucian,Sylas,1860,1,8,1,8,24,8,1,1,0,0,0,0,0,0,0.7742,1.0323,,,,,,,,,,,,,,,,,,,,,,,,1,0,18547,598.2903,0.277933,362.3871,355.9032,8,0.2581,11,0.3548,4,33,1.0645,15326,11256,363.0968,0.295744,14030,,310,270,40,20,12,10.0000,3418,3678,89,3160,3609,81,258,69,8,0,1,0,0,0,0,5008,5680,130,5335,6162,123,-327,-482,7,0,3,1,1,4,0
ESPORTSTMNT03/1853082,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853082?gameHash=9b0a40e54292dc43&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 17:51:18,3,11.09,10,Red,sup,iLevi,unknown team,Leona,Rumble,Morgana,Gnar,Lucian,Sylas,1860,1,3,2,13,24,8,0,0,0,0,0,0,0,0,0.7742,1.0323,,,,,,,,,,,,,,,,,,,,,,,,0,0,5956,192.1290,0.0892525,385.9355,738.5161,50,1.6129,9,0.2903,16,89,2.8710,8203,4133,133.3226,0.108592,7500,,33,33,0,0,0,1.0645,2340,2234,13,1977,2258,14,363,-24,-1,1,0,0,0,0,1,3361,3745,18,3600,4103,23,-239,-358,-5,1,2,1,1,4,1
ESPORTSTMNT03/1853082,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853082?gameHash=9b0a40e54292dc43&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 17:51:18,3,11.09,100,Blue,team,,CowBoySquad Imperials Esports,,Thresh,Gwen,Tristana,Pyke,Malphite,1860,0,8,24,15,8,24,1,0,0,0,1,,,,0.2581,1.0323,0,0,4,0,4,0,0,0,0,,0,0,1,2,0,0,0,1,0,3,8,1,1,0,1,51014,1645.6129,,2910.5161,2474.0000,77,2.4839,30,0.9677,23,164,5.2903,47371,27021,871.6452,,45825,-0.145957,,699,181,137,5,28.3871,15000,18768,308,14961,17784,295,39,984,13,2,1,2,2,2,2,25058,30191,480,22894,28494,460,2164,1697,20,7,13,4,4,8,7
ESPORTSTMNT03/1853082,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853082?gameHash=9b0a40e54292dc43&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 17:51:18,3,11.09,200,Red,team,,unknown team,,Rumble,Morgana,Gnar,Lucian,Sylas,1860,1,24,8,58,24,8,2,2,0,0,0,,,,0.7742,1.0323,1,4,0,4,0,0,2,1,1,,0,0,0,0,2,1,1,0,1,8,3,0,0,1,0,66732,2152.6452,,2795.0645,4510.4516,94,3.0323,42,1.3548,39,224,7.2258,58410,38060,1227.7419,,53040,0.145957,,693,219,138,26,29.4194,14961,17784,295,15000,18768,308,-39,-984,-13,2,2,2,2,1,2,22894,28494,460,25058,30191,480,-2164,-1697,-20,4,8,7,7,13,4
ESPORTSTMNT03/1853084,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853084?gameHash=1588fe31fbea80d7&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 18:41:48,4,11.09,1,Blue,top,unknown player,CowBoySquad Imperials Esports,Mordekaiser,Thresh,Gwen,Tristana,Leona,Rakan,1646,0,6,9,2,11,28,1,0,0,0,0,0,0,1,0.4010,1.4216,,,,,,,,,,,,,,,,,,,,,,,,0,0,15626,569.5990,0.236478,930.4739,800.5589,11,0.4010,6,0.2187,3,28,1.0207,9943,6310,230.0122,0.25783,9725,,170,167,3,3,0,6.1968,3403,4058,74,3885,4887,71,-482,-829,3,1,0,3,1,2,0,4925,6023,110,6316,8435,121,-1391,-2412,-11,1,0,5,2,3,0
ESPORTSTMNT03/1853084,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853084?gameHash=1588fe31fbea80d7&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 18:41:48,4,11.09,2,Blue,jng,Noxus,CowBoySquad Imperials Esports,Lillia,Thresh,Gwen,Tristana,Leona,Rakan,1646,0,1,5,1,11,28,0,0,0,0,0,0,0,0,0.4010,1.4216,,,,,,,,,,,,,,,,,,,,,,,,0,1,10983,400.3524,0.166213,882.2114,550.7533,4,0.1458,4,0.1458,3,23,0.8384,8106,4473,163.0498,0.182764,7875,,173,16,157,109,12,6.3062,3287,4127,84,3657,3194,56,-370,933,28,0,0,0,2,1,1,5316,6328,117,5601,5718,97,-285,610,20,1,1,0,3,1,1
ESPORTSTMNT03/1853084,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1853084?gameHash=1588fe31fbea80d7&amp;tab=overview,GLL,2021,Spring,0,2021-05-18 18:41:48,4,11.09,3,Blue,mid,Ruso,CowBoySquad Imperials Esports,Lucian,Thresh,Gwen,Tristana,Leona,Rakan,1646,0,2,4,4,11,28,0,0,0,0,0,0,0,0,0.4010,1.4216,,,,,,,,,,,,,,,,,,,,,,,,0,0,17609,641.8834,0.266488,434.3621,204.1677,10,0.3645,5,0.1823,3,23,0.8384,9684,6051,220.5711,0.247246,9625,,209,205,4,4,0,7.6185,3062,4389,82,3053,4492,80,9,-103,2,0,0,0,0,0,0,5650,6985,133,4926,7449,124,724,-464,9,1,1,1,1,0,1
